audio_path,fig_path
D:\datasets\flickr_soundnet\Data\9\15946147491.wav,D:\datasets\flickr_soundnet\Data\9\15946147491.jpg
D:\datasets\flickr_soundnet\Data\9\15949958465.wav,D:\datasets\flickr_soundnet\Data\9\15949958465.jpg
D:\datasets\flickr_soundnet\Data\9\15970493320.wav,D:\datasets\flickr_soundnet\Data\9\15970493320.jpg
D:\datasets\flickr_soundnet\Data\9\16013218341.wav,D:\datasets\flickr_soundnet\Data\9\16013218341.jpg
D:\datasets\flickr_soundnet\Data\9\16014943003.wav,D:\datasets\flickr_soundnet\Data\9\16014943003.jpg
D:\datasets\flickr_soundnet\Data\9\16017427857.wav,D:\datasets\flickr_soundnet\Data\9\16017427857.jpg
D:\datasets\flickr_soundnet\Data\9\16098232132.wav,D:\datasets\flickr_soundnet\Data\9\16098232132.jpg
D:\datasets\flickr_soundnet\Data\9\16110197091.wav,D:\datasets\flickr_soundnet\Data\9\16110197091.jpg
D:\datasets\flickr_soundnet\Data\9\16246316009.wav,D:\datasets\flickr_soundnet\Data\9\16246316009.jpg
D:\datasets\flickr_soundnet\Data\9\16258086970.wav,D:\datasets\flickr_soundnet\Data\9\16258086970.jpg
D:\datasets\flickr_soundnet\Data\9\16287767478.wav,D:\datasets\flickr_soundnet\Data\9\16287767478.jpg
D:\datasets\flickr_soundnet\Data\9\16299074902.wav,D:\datasets\flickr_soundnet\Data\9\16299074902.jpg
D:\datasets\flickr_soundnet\Data\9\16299305260.wav,D:\datasets\flickr_soundnet\Data\9\16299305260.jpg
D:\datasets\flickr_soundnet\Data\9\16345532991.wav,D:\datasets\flickr_soundnet\Data\9\16345532991.jpg
D:\datasets\flickr_soundnet\Data\9\16357734971.wav,D:\datasets\flickr_soundnet\Data\9\16357734971.jpg
D:\datasets\flickr_soundnet\Data\9\16419739420.wav,D:\datasets\flickr_soundnet\Data\9\16419739420.jpg
D:\datasets\flickr_soundnet\Data\9\16599038133.wav,D:\datasets\flickr_soundnet\Data\9\16599038133.jpg
D:\datasets\flickr_soundnet\Data\9\16764454546.wav,D:\datasets\flickr_soundnet\Data\9\16764454546.jpg
D:\datasets\flickr_soundnet\Data\9\16950760048.wav,D:\datasets\flickr_soundnet\Data\9\16950760048.jpg
D:\datasets\flickr_soundnet\Data\9\17001501671.wav,D:\datasets\flickr_soundnet\Data\9\17001501671.jpg
D:\datasets\flickr_soundnet\Data\9\17011075409.wav,D:\datasets\flickr_soundnet\Data\9\17011075409.jpg
D:\datasets\flickr_soundnet\Data\9\17091574789.wav,D:\datasets\flickr_soundnet\Data\9\17091574789.jpg
D:\datasets\flickr_soundnet\Data\9\17156224538.wav,D:\datasets\flickr_soundnet\Data\9\17156224538.jpg
D:\datasets\flickr_soundnet\Data\9\17160257850.wav,D:\datasets\flickr_soundnet\Data\9\17160257850.jpg
D:\datasets\flickr_soundnet\Data\9\17172117839.wav,D:\datasets\flickr_soundnet\Data\9\17172117839.jpg
D:\datasets\flickr_soundnet\Data\9\17302850962.wav,D:\datasets\flickr_soundnet\Data\9\17302850962.jpg
D:\datasets\flickr_soundnet\Data\9\17396029115.wav,D:\datasets\flickr_soundnet\Data\9\17396029115.jpg
D:\datasets\flickr_soundnet\Data\9\17647553358.wav,D:\datasets\flickr_soundnet\Data\9\17647553358.jpg
D:\datasets\flickr_soundnet\Data\9\17693276794.wav,D:\datasets\flickr_soundnet\Data\9\17693276794.jpg
D:\datasets\flickr_soundnet\Data\9\17859397133.wav,D:\datasets\flickr_soundnet\Data\9\17859397133.jpg
D:\datasets\flickr_soundnet\Data\9\17995746363.wav,D:\datasets\flickr_soundnet\Data\9\17995746363.jpg
D:\datasets\flickr_soundnet\Data\9\18069207010.wav,D:\datasets\flickr_soundnet\Data\9\18069207010.jpg
D:\datasets\flickr_soundnet\Data\9\18273820331.wav,D:\datasets\flickr_soundnet\Data\9\18273820331.jpg
D:\datasets\flickr_soundnet\Data\9\18511273953.wav,D:\datasets\flickr_soundnet\Data\9\18511273953.jpg
D:\datasets\flickr_soundnet\Data\9\18669155218.wav,D:\datasets\flickr_soundnet\Data\9\18669155218.jpg
D:\datasets\flickr_soundnet\Data\9\18772751041.wav,D:\datasets\flickr_soundnet\Data\9\18772751041.jpg
D:\datasets\flickr_soundnet\Data\9\18807292049.wav,D:\datasets\flickr_soundnet\Data\9\18807292049.jpg
D:\datasets\flickr_soundnet\Data\9\18839048188.wav,D:\datasets\flickr_soundnet\Data\9\18839048188.jpg
D:\datasets\flickr_soundnet\Data\9\19069040725.wav,D:\datasets\flickr_soundnet\Data\9\19069040725.jpg
D:\datasets\flickr_soundnet\Data\9\20271154498.wav,D:\datasets\flickr_soundnet\Data\9\20271154498.jpg
D:\datasets\flickr_soundnet\Data\9\20442137771.wav,D:\datasets\flickr_soundnet\Data\9\20442137771.jpg
D:\datasets\flickr_soundnet\Data\9\20477765093.wav,D:\datasets\flickr_soundnet\Data\9\20477765093.jpg
D:\datasets\flickr_soundnet\Data\9\20493131926.wav,D:\datasets\flickr_soundnet\Data\9\20493131926.jpg
D:\datasets\flickr_soundnet\Data\9\20733236408.wav,D:\datasets\flickr_soundnet\Data\9\20733236408.jpg
D:\datasets\flickr_soundnet\Data\9\20864502466.wav,D:\datasets\flickr_soundnet\Data\9\20864502466.jpg
D:\datasets\flickr_soundnet\Data\9\20960016799.wav,D:\datasets\flickr_soundnet\Data\9\20960016799.jpg
D:\datasets\flickr_soundnet\Data\9\21195983721.wav,D:\datasets\flickr_soundnet\Data\9\21195983721.jpg
D:\datasets\flickr_soundnet\Data\9\21414752106.wav,D:\datasets\flickr_soundnet\Data\9\21414752106.jpg
D:\datasets\flickr_soundnet\Data\9\21891675270.wav,D:\datasets\flickr_soundnet\Data\9\21891675270.jpg
D:\datasets\flickr_soundnet\Data\9\22059750561.wav,D:\datasets\flickr_soundnet\Data\9\22059750561.jpg
D:\datasets\flickr_soundnet\Data\9\22201911401.wav,D:\datasets\flickr_soundnet\Data\9\22201911401.jpg
D:\datasets\flickr_soundnet\Data\9\22530510211.wav,D:\datasets\flickr_soundnet\Data\9\22530510211.jpg
D:\datasets\flickr_soundnet\Data\9\22611699332.wav,D:\datasets\flickr_soundnet\Data\9\22611699332.jpg
D:\datasets\flickr_soundnet\Data\9\22917193562.wav,D:\datasets\flickr_soundnet\Data\9\22917193562.jpg
D:\datasets\flickr_soundnet\Data\9\23234045895.wav,D:\datasets\flickr_soundnet\Data\9\23234045895.jpg
D:\datasets\flickr_soundnet\Data\9\23246049650.wav,D:\datasets\flickr_soundnet\Data\9\23246049650.jpg
D:\datasets\flickr_soundnet\Data\9\23330038141.wav,D:\datasets\flickr_soundnet\Data\9\23330038141.jpg
D:\datasets\flickr_soundnet\Data\9\23534906143.wav,D:\datasets\flickr_soundnet\Data\9\23534906143.jpg
D:\datasets\flickr_soundnet\Data\9\23575691153.wav,D:\datasets\flickr_soundnet\Data\9\23575691153.jpg
D:\datasets\flickr_soundnet\Data\9\23943996799.wav,D:\datasets\flickr_soundnet\Data\9\23943996799.jpg
D:\datasets\flickr_soundnet\Data\9\2400058341.wav,D:\datasets\flickr_soundnet\Data\9\2400058341.jpg
D:\datasets\flickr_soundnet\Data\9\2400219442.wav,D:\datasets\flickr_soundnet\Data\9\2400219442.jpg
D:\datasets\flickr_soundnet\Data\9\2400406674.wav,D:\datasets\flickr_soundnet\Data\9\2400406674.jpg
D:\datasets\flickr_soundnet\Data\9\2401864008.wav,D:\datasets\flickr_soundnet\Data\9\2401864008.jpg
D:\datasets\flickr_soundnet\Data\9\2405742563.wav,D:\datasets\flickr_soundnet\Data\9\2405742563.jpg
D:\datasets\flickr_soundnet\Data\9\2407045678.wav,D:\datasets\flickr_soundnet\Data\9\2407045678.jpg
D:\datasets\flickr_soundnet\Data\9\2409947086.wav,D:\datasets\flickr_soundnet\Data\9\2409947086.jpg
D:\datasets\flickr_soundnet\Data\9\24113211381.wav,D:\datasets\flickr_soundnet\Data\9\24113211381.jpg
D:\datasets\flickr_soundnet\Data\9\2416491648.wav,D:\datasets\flickr_soundnet\Data\9\2416491648.jpg
D:\datasets\flickr_soundnet\Data\9\24272294842.wav,D:\datasets\flickr_soundnet\Data\9\24272294842.jpg
D:\datasets\flickr_soundnet\Data\9\2435168395.wav,D:\datasets\flickr_soundnet\Data\9\2435168395.jpg
D:\datasets\flickr_soundnet\Data\9\2435534910.wav,D:\datasets\flickr_soundnet\Data\9\2435534910.jpg
D:\datasets\flickr_soundnet\Data\9\2436963426.wav,D:\datasets\flickr_soundnet\Data\9\2436963426.jpg
D:\datasets\flickr_soundnet\Data\9\2437324434.wav,D:\datasets\flickr_soundnet\Data\9\2437324434.jpg
D:\datasets\flickr_soundnet\Data\9\2439842082.wav,D:\datasets\flickr_soundnet\Data\9\2439842082.jpg
D:\datasets\flickr_soundnet\Data\9\2447074831.wav,D:\datasets\flickr_soundnet\Data\9\2447074831.jpg
D:\datasets\flickr_soundnet\Data\9\2451037098.wav,D:\datasets\flickr_soundnet\Data\9\2451037098.jpg
D:\datasets\flickr_soundnet\Data\9\2460722814.wav,D:\datasets\flickr_soundnet\Data\9\2460722814.jpg
D:\datasets\flickr_soundnet\Data\9\24651661456.wav,D:\datasets\flickr_soundnet\Data\9\24651661456.jpg
D:\datasets\flickr_soundnet\Data\9\2479225729.wav,D:\datasets\flickr_soundnet\Data\9\2479225729.jpg
D:\datasets\flickr_soundnet\Data\9\2495368941.wav,D:\datasets\flickr_soundnet\Data\9\2495368941.jpg
D:\datasets\flickr_soundnet\Data\9\25032286829.wav,D:\datasets\flickr_soundnet\Data\9\25032286829.jpg
D:\datasets\flickr_soundnet\Data\9\2515130384.wav,D:\datasets\flickr_soundnet\Data\9\2515130384.jpg
D:\datasets\flickr_soundnet\Data\9\2516592423.wav,D:\datasets\flickr_soundnet\Data\9\2516592423.jpg
D:\datasets\flickr_soundnet\Data\9\2518561050.wav,D:\datasets\flickr_soundnet\Data\9\2518561050.jpg
D:\datasets\flickr_soundnet\Data\9\2534071696.wav,D:\datasets\flickr_soundnet\Data\9\2534071696.jpg
D:\datasets\flickr_soundnet\Data\9\2547320060.wav,D:\datasets\flickr_soundnet\Data\9\2547320060.jpg
D:\datasets\flickr_soundnet\Data\9\25549119723.wav,D:\datasets\flickr_soundnet\Data\9\25549119723.jpg
D:\datasets\flickr_soundnet\Data\9\2557720980.wav,D:\datasets\flickr_soundnet\Data\9\2557720980.jpg
D:\datasets\flickr_soundnet\Data\9\2559597806.wav,D:\datasets\flickr_soundnet\Data\9\2559597806.jpg
D:\datasets\flickr_soundnet\Data\9\2571645804.wav,D:\datasets\flickr_soundnet\Data\9\2571645804.jpg
D:\datasets\flickr_soundnet\Data\9\2577402938.wav,D:\datasets\flickr_soundnet\Data\9\2577402938.jpg
D:\datasets\flickr_soundnet\Data\9\25851938875.wav,D:\datasets\flickr_soundnet\Data\9\25851938875.jpg
D:\datasets\flickr_soundnet\Data\9\25862692242.wav,D:\datasets\flickr_soundnet\Data\9\25862692242.jpg
D:\datasets\flickr_soundnet\Data\9\2586911141.wav,D:\datasets\flickr_soundnet\Data\9\2586911141.jpg
D:\datasets\flickr_soundnet\Data\9\2611785815.wav,D:\datasets\flickr_soundnet\Data\9\2611785815.jpg
D:\datasets\flickr_soundnet\Data\9\26195562600.wav,D:\datasets\flickr_soundnet\Data\9\26195562600.jpg
D:\datasets\flickr_soundnet\Data\9\26216400885.wav,D:\datasets\flickr_soundnet\Data\9\26216400885.jpg
D:\datasets\flickr_soundnet\Data\9\26216840185.wav,D:\datasets\flickr_soundnet\Data\9\26216840185.jpg
D:\datasets\flickr_soundnet\Data\9\2650079830.wav,D:\datasets\flickr_soundnet\Data\9\2650079830.jpg
D:\datasets\flickr_soundnet\Data\9\2697020914.wav,D:\datasets\flickr_soundnet\Data\9\2697020914.jpg
D:\datasets\flickr_soundnet\Data\9\2699074228.wav,D:\datasets\flickr_soundnet\Data\9\2699074228.jpg
D:\datasets\flickr_soundnet\Data\9\2706126495.wav,D:\datasets\flickr_soundnet\Data\9\2706126495.jpg
D:\datasets\flickr_soundnet\Data\9\2715797612.wav,D:\datasets\flickr_soundnet\Data\9\2715797612.jpg
D:\datasets\flickr_soundnet\Data\9\2734904600.wav,D:\datasets\flickr_soundnet\Data\9\2734904600.jpg
D:\datasets\flickr_soundnet\Data\9\2736569271.wav,D:\datasets\flickr_soundnet\Data\9\2736569271.jpg
D:\datasets\flickr_soundnet\Data\9\2759983844.wav,D:\datasets\flickr_soundnet\Data\9\2759983844.jpg
D:\datasets\flickr_soundnet\Data\9\2765621536.wav,D:\datasets\flickr_soundnet\Data\9\2765621536.jpg
D:\datasets\flickr_soundnet\Data\9\2793876856.wav,D:\datasets\flickr_soundnet\Data\9\2793876856.jpg
D:\datasets\flickr_soundnet\Data\9\2794271630.wav,D:\datasets\flickr_soundnet\Data\9\2794271630.jpg
D:\datasets\flickr_soundnet\Data\9\2846551694.wav,D:\datasets\flickr_soundnet\Data\9\2846551694.jpg
D:\datasets\flickr_soundnet\Data\9\2848227729.wav,D:\datasets\flickr_soundnet\Data\9\2848227729.jpg
D:\datasets\flickr_soundnet\Data\9\2897081671.wav,D:\datasets\flickr_soundnet\Data\9\2897081671.jpg
D:\datasets\flickr_soundnet\Data\9\2897653916.wav,D:\datasets\flickr_soundnet\Data\9\2897653916.jpg
D:\datasets\flickr_soundnet\Data\9\2944377839.wav,D:\datasets\flickr_soundnet\Data\9\2944377839.jpg
D:\datasets\flickr_soundnet\Data\9\2956182653.wav,D:\datasets\flickr_soundnet\Data\9\2956182653.jpg
D:\datasets\flickr_soundnet\Data\9\2957099544.wav,D:\datasets\flickr_soundnet\Data\9\2957099544.jpg
D:\datasets\flickr_soundnet\Data\9\2965238943.wav,D:\datasets\flickr_soundnet\Data\9\2965238943.jpg
D:\datasets\flickr_soundnet\Data\9\2969961619.wav,D:\datasets\flickr_soundnet\Data\9\2969961619.jpg
D:\datasets\flickr_soundnet\Data\9\3017035451.wav,D:\datasets\flickr_soundnet\Data\9\3017035451.jpg
D:\datasets\flickr_soundnet\Data\9\3017183458.wav,D:\datasets\flickr_soundnet\Data\9\3017183458.jpg
D:\datasets\flickr_soundnet\Data\9\3047687881.wav,D:\datasets\flickr_soundnet\Data\9\3047687881.jpg
D:\datasets\flickr_soundnet\Data\9\3051927166.wav,D:\datasets\flickr_soundnet\Data\9\3051927166.jpg
D:\datasets\flickr_soundnet\Data\9\3052033339.wav,D:\datasets\flickr_soundnet\Data\9\3052033339.jpg
D:\datasets\flickr_soundnet\Data\9\3090149060.wav,D:\datasets\flickr_soundnet\Data\9\3090149060.jpg
D:\datasets\flickr_soundnet\Data\9\3155188126.wav,D:\datasets\flickr_soundnet\Data\9\3155188126.jpg
D:\datasets\flickr_soundnet\Data\9\3167685378.wav,D:\datasets\flickr_soundnet\Data\9\3167685378.jpg
D:\datasets\flickr_soundnet\Data\9\3206470596.wav,D:\datasets\flickr_soundnet\Data\9\3206470596.jpg
D:\datasets\flickr_soundnet\Data\9\3217039653.wav,D:\datasets\flickr_soundnet\Data\9\3217039653.jpg
D:\datasets\flickr_soundnet\Data\9\3241946018.wav,D:\datasets\flickr_soundnet\Data\9\3241946018.jpg
D:\datasets\flickr_soundnet\Data\9\3242814968.wav,D:\datasets\flickr_soundnet\Data\9\3242814968.jpg
D:\datasets\flickr_soundnet\Data\9\3254078575.wav,D:\datasets\flickr_soundnet\Data\9\3254078575.jpg
D:\datasets\flickr_soundnet\Data\9\3263598535.wav,D:\datasets\flickr_soundnet\Data\9\3263598535.jpg
D:\datasets\flickr_soundnet\Data\9\3297285589.wav,D:\datasets\flickr_soundnet\Data\9\3297285589.jpg
D:\datasets\flickr_soundnet\Data\9\3332505197.wav,D:\datasets\flickr_soundnet\Data\9\3332505197.jpg
D:\datasets\flickr_soundnet\Data\9\3332519099.wav,D:\datasets\flickr_soundnet\Data\9\3332519099.jpg
D:\datasets\flickr_soundnet\Data\9\3354501892.wav,D:\datasets\flickr_soundnet\Data\9\3354501892.jpg
D:\datasets\flickr_soundnet\Data\9\3398463410.wav,D:\datasets\flickr_soundnet\Data\9\3398463410.jpg
D:\datasets\flickr_soundnet\Data\9\3400716592.wav,D:\datasets\flickr_soundnet\Data\9\3400716592.jpg
D:\datasets\flickr_soundnet\Data\9\3413119417.wav,D:\datasets\flickr_soundnet\Data\9\3413119417.jpg
D:\datasets\flickr_soundnet\Data\9\3416359816.wav,D:\datasets\flickr_soundnet\Data\9\3416359816.jpg
D:\datasets\flickr_soundnet\Data\9\3440496327.wav,D:\datasets\flickr_soundnet\Data\9\3440496327.jpg
D:\datasets\flickr_soundnet\Data\9\3484198977.wav,D:\datasets\flickr_soundnet\Data\9\3484198977.jpg
D:\datasets\flickr_soundnet\Data\9\3602764538.wav,D:\datasets\flickr_soundnet\Data\9\3602764538.jpg
D:\datasets\flickr_soundnet\Data\9\3641126868.wav,D:\datasets\flickr_soundnet\Data\9\3641126868.jpg
D:\datasets\flickr_soundnet\Data\9\3673136702.wav,D:\datasets\flickr_soundnet\Data\9\3673136702.jpg
D:\datasets\flickr_soundnet\Data\9\3709678770.wav,D:\datasets\flickr_soundnet\Data\9\3709678770.jpg
D:\datasets\flickr_soundnet\Data\9\3749326537.wav,D:\datasets\flickr_soundnet\Data\9\3749326537.jpg
D:\datasets\flickr_soundnet\Data\9\3772808920.wav,D:\datasets\flickr_soundnet\Data\9\3772808920.jpg
D:\datasets\flickr_soundnet\Data\9\3790211467.wav,D:\datasets\flickr_soundnet\Data\9\3790211467.jpg
D:\datasets\flickr_soundnet\Data\9\3818703156.wav,D:\datasets\flickr_soundnet\Data\9\3818703156.jpg
D:\datasets\flickr_soundnet\Data\9\3887823461.wav,D:\datasets\flickr_soundnet\Data\9\3887823461.jpg
D:\datasets\flickr_soundnet\Data\9\3893983592.wav,D:\datasets\flickr_soundnet\Data\9\3893983592.jpg
D:\datasets\flickr_soundnet\Data\9\3894129264.wav,D:\datasets\flickr_soundnet\Data\9\3894129264.jpg
D:\datasets\flickr_soundnet\Data\9\3899694267.wav,D:\datasets\flickr_soundnet\Data\9\3899694267.jpg
D:\datasets\flickr_soundnet\Data\9\3907440033.wav,D:\datasets\flickr_soundnet\Data\9\3907440033.jpg
D:\datasets\flickr_soundnet\Data\9\3944199378.wav,D:\datasets\flickr_soundnet\Data\9\3944199378.jpg
D:\datasets\flickr_soundnet\Data\9\4041216001.wav,D:\datasets\flickr_soundnet\Data\9\4041216001.jpg
D:\datasets\flickr_soundnet\Data\9\4058987246.wav,D:\datasets\flickr_soundnet\Data\9\4058987246.jpg
D:\datasets\flickr_soundnet\Data\9\4084367333.wav,D:\datasets\flickr_soundnet\Data\9\4084367333.jpg
D:\datasets\flickr_soundnet\Data\9\4164238421.wav,D:\datasets\flickr_soundnet\Data\9\4164238421.jpg
D:\datasets\flickr_soundnet\Data\9\4208295399.wav,D:\datasets\flickr_soundnet\Data\9\4208295399.jpg
D:\datasets\flickr_soundnet\Data\9\4221856314.wav,D:\datasets\flickr_soundnet\Data\9\4221856314.jpg
D:\datasets\flickr_soundnet\Data\9\4263011611.wav,D:\datasets\flickr_soundnet\Data\9\4263011611.jpg
D:\datasets\flickr_soundnet\Data\9\4356584638.wav,D:\datasets\flickr_soundnet\Data\9\4356584638.jpg
D:\datasets\flickr_soundnet\Data\9\4465269648.wav,D:\datasets\flickr_soundnet\Data\9\4465269648.jpg
D:\datasets\flickr_soundnet\Data\9\4474188658.wav,D:\datasets\flickr_soundnet\Data\9\4474188658.jpg
D:\datasets\flickr_soundnet\Data\9\4556724563.wav,D:\datasets\flickr_soundnet\Data\9\4556724563.jpg
D:\datasets\flickr_soundnet\Data\9\4597502265.wav,D:\datasets\flickr_soundnet\Data\9\4597502265.jpg
D:\datasets\flickr_soundnet\Data\9\4609291606.wav,D:\datasets\flickr_soundnet\Data\9\4609291606.jpg
D:\datasets\flickr_soundnet\Data\9\4692135886.wav,D:\datasets\flickr_soundnet\Data\9\4692135886.jpg
D:\datasets\flickr_soundnet\Data\9\4740151221.wav,D:\datasets\flickr_soundnet\Data\9\4740151221.jpg
D:\datasets\flickr_soundnet\Data\9\4740654087.wav,D:\datasets\flickr_soundnet\Data\9\4740654087.jpg
D:\datasets\flickr_soundnet\Data\9\4759707781.wav,D:\datasets\flickr_soundnet\Data\9\4759707781.jpg
D:\datasets\flickr_soundnet\Data\9\4806791047.wav,D:\datasets\flickr_soundnet\Data\9\4806791047.jpg
D:\datasets\flickr_soundnet\Data\9\4834895241.wav,D:\datasets\flickr_soundnet\Data\9\4834895241.jpg
D:\datasets\flickr_soundnet\Data\9\4844760740.wav,D:\datasets\flickr_soundnet\Data\9\4844760740.jpg
D:\datasets\flickr_soundnet\Data\9\4876943924.wav,D:\datasets\flickr_soundnet\Data\9\4876943924.jpg
D:\datasets\flickr_soundnet\Data\9\4935202131.wav,D:\datasets\flickr_soundnet\Data\9\4935202131.jpg
D:\datasets\flickr_soundnet\Data\9\4938253795.wav,D:\datasets\flickr_soundnet\Data\9\4938253795.jpg
D:\datasets\flickr_soundnet\Data\9\4938432980.wav,D:\datasets\flickr_soundnet\Data\9\4938432980.jpg
D:\datasets\flickr_soundnet\Data\9\4942504233.wav,D:\datasets\flickr_soundnet\Data\9\4942504233.jpg
D:\datasets\flickr_soundnet\Data\9\5067570815.wav,D:\datasets\flickr_soundnet\Data\9\5067570815.jpg
D:\datasets\flickr_soundnet\Data\9\5096347523.wav,D:\datasets\flickr_soundnet\Data\9\5096347523.jpg
D:\datasets\flickr_soundnet\Data\9\5144902977.wav,D:\datasets\flickr_soundnet\Data\9\5144902977.jpg
D:\datasets\flickr_soundnet\Data\9\5173612648.wav,D:\datasets\flickr_soundnet\Data\9\5173612648.jpg
D:\datasets\flickr_soundnet\Data\9\5236787339.wav,D:\datasets\flickr_soundnet\Data\9\5236787339.jpg
D:\datasets\flickr_soundnet\Data\9\5311327019.wav,D:\datasets\flickr_soundnet\Data\9\5311327019.jpg
D:\datasets\flickr_soundnet\Data\9\5314233080.wav,D:\datasets\flickr_soundnet\Data\9\5314233080.jpg
D:\datasets\flickr_soundnet\Data\9\5314988462.wav,D:\datasets\flickr_soundnet\Data\9\5314988462.jpg
D:\datasets\flickr_soundnet\Data\9\5330844105.wav,D:\datasets\flickr_soundnet\Data\9\5330844105.jpg
D:\datasets\flickr_soundnet\Data\9\5363431452.wav,D:\datasets\flickr_soundnet\Data\9\5363431452.jpg
D:\datasets\flickr_soundnet\Data\9\5371214054.wav,D:\datasets\flickr_soundnet\Data\9\5371214054.jpg
D:\datasets\flickr_soundnet\Data\9\5391666091.wav,D:\datasets\flickr_soundnet\Data\9\5391666091.jpg
D:\datasets\flickr_soundnet\Data\9\5439595577.wav,D:\datasets\flickr_soundnet\Data\9\5439595577.jpg
D:\datasets\flickr_soundnet\Data\9\5470387271.wav,D:\datasets\flickr_soundnet\Data\9\5470387271.jpg
D:\datasets\flickr_soundnet\Data\9\5491567533.wav,D:\datasets\flickr_soundnet\Data\9\5491567533.jpg
D:\datasets\flickr_soundnet\Data\9\5510098505.wav,D:\datasets\flickr_soundnet\Data\9\5510098505.jpg
D:\datasets\flickr_soundnet\Data\9\5519528548.wav,D:\datasets\flickr_soundnet\Data\9\5519528548.jpg
D:\datasets\flickr_soundnet\Data\9\5536100758.wav,D:\datasets\flickr_soundnet\Data\9\5536100758.jpg
D:\datasets\flickr_soundnet\Data\9\5574926513.wav,D:\datasets\flickr_soundnet\Data\9\5574926513.jpg
D:\datasets\flickr_soundnet\Data\9\5622379965.wav,D:\datasets\flickr_soundnet\Data\9\5622379965.jpg
D:\datasets\flickr_soundnet\Data\9\5666862160.wav,D:\datasets\flickr_soundnet\Data\9\5666862160.jpg
D:\datasets\flickr_soundnet\Data\9\5764710317.wav,D:\datasets\flickr_soundnet\Data\9\5764710317.jpg
D:\datasets\flickr_soundnet\Data\9\5801923729.wav,D:\datasets\flickr_soundnet\Data\9\5801923729.jpg
D:\datasets\flickr_soundnet\Data\9\5917507865.wav,D:\datasets\flickr_soundnet\Data\9\5917507865.jpg
D:\datasets\flickr_soundnet\Data\9\5938697045.wav,D:\datasets\flickr_soundnet\Data\9\5938697045.jpg
